,bandwidth,delay,buffer_size,algorithm,bytes_sent,time_elapsed,goodput,retransmits,host_cpu,remote_cpu
560,1000,5,100,bbr,1088290816,10.000083,870625426.6089592,63090,1.342252277567912,1.4751418007716024
561,1000,5,100,cubic,111542272,10.000088,89233032.34931533,1838,0.2981621004326988,1.89431249489641
562,1000,5,1000,bbr,1016201216,10.000083,812954225.27993,2250,1.2943460487404257,2.812905187407651
563,1000,5,1000,cubic,184680448,10.000075,147743250.32562256,1709,0.5301700687467793,2.0555194203306186
564,1000,5,10000,bbr,38404096,10.00034,30722232.2441037,0,0.12695849924935523,1.0338618169777345
565,1000,5,10000,cubic,1162346496,10.000079,929869850.8281785,0,1.3190854923347473,4.138073415082955
566,1000,5,20000,bbr,35782656,10.000844,28623708.95896386,0,0.09980093694340923,1.0222390828559866
567,1000,5,20000,cubic,1164443648,10.000075,931547931.7905115,0,1.8071246784805923,3.959572163498652
568,1000,5,50000,bbr,39714816,10.000361,31770705.877517823,0,0.13602846379639155,0.8814504336021027
569,1000,5,50000,cubic,1160511488,10.000083,928401484.6676773,0,1.2386427478737427,4.16666500424317
570,1000,10,100,bbr,1096155136,10.000075,876917531.9185106,67722,1.7807552748688036,2.7464346787839338
571,1000,10,100,cubic,81788928,10.000086,65430579.6970146,5122,0.4775915110688276,1.2410942080172433
572,1000,10,1000,bbr,1005584384,10.000076,804461393.293411,4526,1.3303708454543373,3.4062911691584143
573,1000,10,1000,cubic,190447616,10.000089,152356736.82504228,2281,0.5753885934509513,2.05171809484247
574,1000,10,10000,bbr,182845440,10.000099,146274903.8784516,0,0.5811659450061417,2.2875309323199144
575,1000,10,10000,cubic,1013710848,10.000073,810962758.371864,0,1.89835371839986,3.8911818809838716
576,1000,10,20000,bbr,187432960,10.000085,149945093.46670553,0,0.5850933938524063,2.386655509216916
577,1000,10,20000,cubic,1009123328,10.000088,807291558.2342875,0,1.202028221575459,3.641953272239562
578,1000,10,50000,bbr,189005824,10.000093,151203253.009747,0,0.611574654603083,2.418443967819002
579,1000,10,50000,cubic,1007157248,10.000081,805719272.073896,0,1.2366875679327665,3.8236421396406755
580,1000,25,100,bbr,992477184,10.000047,793978015.503327,5726,1.098326033632578,3.248516407866168
581,1000,25,100,cubic,64487424,10.000259,51588603.05518087,3739,0.461045597005639,0.836247436756026
582,1000,25,1000,bbr,941359104,10.000068,753082162.2412968,1535,1.0888832239813686,3.652168832028692
583,1000,25,1000,cubic,235667456,10.000083,188532399.98108014,2084,0.8144015949060895,2.0905971630736175
584,1000,25,10000,bbr,589692928,10.000076,471750757.0942461,0,0.8589982119342057,2.3610049144228022
585,1000,25,10000,cubic,592183296,10.000095,473742136.2497056,0,0.8888169085082064,2.346690131379108
586,1000,25,20000,bbr,591003648,10.000088,472798757.7709316,0,0.833232768311356,2.3420951019532232
587,1000,25,20000,cubic,592183296,10.000086,473742562.6139615,0,1.1772272839455695,2.332823192311492
588,1000,25,50000,bbr,590217216,10.000074,472170278.73993737,0,0.8116571658021148,2.325186249773309
589,1000,25,50000,cubic,593231872,10.000181,474576907.7579696,0,0.8837928478661612,2.3104063788807414
590,1000,50,100,bbr,551682048,10.000077,441342240.06475157,418,1.0298430488020422,2.27688933248413
591,1000,50,100,cubic,166854656,10.000116,133482176.40675367,1685,0.9404922480924113,0.855916452078947
592,1000,50,1000,bbr,575275008,10.000083,460216186.6056512,551,1.0534536770644536,2.3287508351828
593,1000,50,1000,cubic,431489024,10.00007,345188802.8783799,1200,1.3488764248157894,1.6071954148473788
594,1000,50,10000,bbr,577896448,10.000076,462313644.8162994,0,1.0536795460614257,2.068499236581217
595,1000,50,10000,cubic,578813952,10.000075,463047688.7423344,0,2.329407186265625,2.1907360104053817
596,1000,50,20000,bbr,576585728,10.000085,461264661.650376,0,1.0595096341915653,2.264619571592989
597,1000,50,20000,cubic,579076096,10.000085,463256939.1160175,0,1.3979379709137385,2.0195285335630064
598,1000,50,50000,bbr,576978944,10.000084,461579277.9340654,0,1.0221155298646947,2.4520804302437247
599,1000,50,50000,cubic,579338240,10.000074,463467162.3429987,0,2.270214399280392,2.120352380254059
600,1000,75,100,bbr,381288448,10.000085,305028165.6605919,45,1.1121563008437885,1.5446848963900843
601,1000,75,100,cubic,125698048,10.000108,100557352.38059428,1559,1.21411828479533,0.7121636038860915
602,1000,75,1000,bbr,367263744,10.000094,293808233.402606,110,1.1107131278186437,2.4804398986861735
603,1000,75,1000,cubic,288489472,10.000101,230789246.628609,590,1.3379332544827194,1.177575915057
604,1000,75,10000,bbr,383123456,10.000084,306496190.232002,0,1.1280008860846367,1.4489309961538313
605,1000,75,10000,cubic,386269184,10.00008,309012875.0969992,0,1.156789804663155,0.8816394541571206
606,1000,75,20000,bbr,384040960,10.000093,307229910.76183,0,2.7194240022863463,1.6135053106104917
607,1000,75,20000,cubic,386924544,10.000086,309536973.1820306,0,1.122117401182428,1.0942876738297787
608,1000,75,50000,bbr,384434176,10.000088,307544634.4072172,0,1.1504552692247245,1.659067507884181
609,1000,75,50000,cubic,386924544,10.000086,309536973.1820306,0,1.1900304589164774,0.9701029823768594
610,1000,100,100,bbr,268959744,10.000132,215164955.02259368,105,2.16621086009863,1.8752573570579867
611,1000,100,100,cubic,116260864,10.000198,93006849.66437665,1976,1.4068955465692914,0.6938284033323248
612,1000,100,1000,bbr,281673728,10.000116,225336368.4981254,14,1.2504807063691672,1.0927698992248178
613,1000,100,1000,cubic,281280512,10.000078,225022654.4232955,264,1.3284283120382676,0.8773670276489027
614,1000,100,10000,bbr,282984448,10.000084,226385656.76048324,0,1.270462370005605,1.1544590874582237
615,1000,100,10000,cubic,285999104,10.000091,228797201.14546958,0,1.2889213640864907,0.691507567485204
616,1000,100,20000,bbr,282984448,10.000086,226385611.48374125,0,1.2539009246849937,1.1685512334954984
617,1000,100,20000,cubic,285999104,10.000081,228797429.94081748,0,1.3195800048917132,0.6355793341025565
618,1000,100,50000,bbr,283508736,10.000073,226805333.1210682,0,1.2527421942283985,1.328773036626925
619,1000,100,50000,cubic,285868032,10.000081,228692573.19015718,0,1.3515019321385895,0.774310173168574
620,1000,150,100,bbr,181010432,10.00011,144806752.72572,0,1.6402895423170158,1.3522484108812762
621,1000,150,100,cubic,77594624,10.000139,62074836.3597746,1810,1.6218776376959843,0.5767035300320897
622,1000,150,1000,bbr,180748288,10.000109,144597054.2921082,0,1.6297348025710967,1.3368104131117564
623,1000,150,1000,cubic,176947200,10.000115,141556132.1044808,547,1.6693551331000762,0.780157970462211
624,1000,150,10000,bbr,181141504,10.000087,144911942.46610054,0,1.6376417445741456,1.4751100123287895
625,1000,150,10000,cubic,183500800,10.000093,146799274.76674467,0,1.6399467340154172,0.51488483365551
626,1000,150,20000,bbr,181403648,10.00008,145121757.42594057,0,1.6479882403920725,1.49372323145725
627,1000,150,20000,cubic,184418304,10.000105,147533094.10251194,0,1.686340084101478,0.5233264445121165
628,1000,150,50000,bbr,181272576,10.000115,145016393.11147922,0,1.6524242267896838,1.5074384757442292
629,1000,150,50000,cubic,182845440,10.000102,146274859.996428,0,1.6708798962641942,0.5107252801427666
630,1000,200,100,bbr,128712704,10.000138,102968742.23135722,45,2.0283587732131267,1.1490564735537314
631,1000,200,100,cubic,71434240,10.000219,57146140.499523066,1182,2.064592492860533,0.5817114553540845
632,1000,200,1000,bbr,131334144,10.000075,105066527.201046,0,2.0181922993641113,1.0685855285571
633,1000,200,1000,cubic,111542272,10.000196,89232068.6514544,916,2.0573832451441154,0.6461754261579483
634,1000,200,10000,bbr,130940928,10.000085,104751852.00925791,0,2.011478001145745,1.0867481934506096
635,1000,200,10000,cubic,132644864,10.000241,106113333.86865376,0,2.0745202645276675,0.47707643045971837
636,1000,200,20000,bbr,131465216,10.000073,105171405.04874314,0,2.011073275675722,1.08223255720933
637,1000,200,20000,cubic,132120576,10.000217,105694167.23657097,0,2.0611726133354713,0.47177575539461847
638,1000,200,50000,bbr,131334144,10.000081,105066464.16164029,0,2.022202037467119,1.1927519223252465
639,1000,200,50000,cubic,132513792,10.000198,106008934.62309447,0,2.0714974328458355,0.49555065159401074
